0437,"高松店　　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0438,"土気店　　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0439,"清見台店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0440,"櫛形店　　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0441,"飯田店　　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0442,"石和　店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0443,"大井店　　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0444,"フォルテ津田沼店　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0445,"君津店　　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0446,"増穂店　　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0447,"一宮店　　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0448,"茂原店　　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0449,"都留店　　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0450,"下鶴間店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0451,"江戸川区役所前店　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0452,"真田店　　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0453,"富津店　　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0454,"山崎店　　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0455,"韮崎店　　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0456,"深谷町　店　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0457,"西船店　　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0458,"相武台　店　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0459,"本郷台店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0460,"下田とうきゅう　店　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0461,"栄町　店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0462,"田野倉　店　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0463,"大多喜店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0464,"土支田店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0465,"勝浦　店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0466,"田富町　店　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0467,"フォルテ行徳　店　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0468,"三崎　店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0469,"相模大塚　店　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0470,"南大泉店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0471,"星が丘　店　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0472,"辰巳台　店　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0473,"都賀店　　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0474,"ライフガーデン仁戸名　店　　　　　　　　",01,"しまむら　　　　　　",9904
0475,"ノジマモール横須賀　店　　　　　　　　　",01,"しまむら　　　　　　",9904
0476,"矢畑　店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0477,"湘南台　店　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0478,"西友東陽町　店　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0479,"馬立　店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0480,"日向山　店　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0481,"ニューコースト新浦安店　　　　　　　　　",01,"しまむら　　　　　　",9904
0482,"館山　店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0483,"作草部　店　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0484,"野比　店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0485,"ぐりーんうぉーく多摩　店　　　　　　　　",01,"しまむら　　　　　　",9904
0486,"ビアレ横浜　店　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0487,"二宮　店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0488,"ハーモス荏田　店　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0489,"西友大船　店　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0490,"高座渋谷　店　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0491,"豊田南店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0492,"青柳　店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0493,"大野台　店　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
